xxx_1519962686	A	A	A	A	A	A	A
331		0			Play_Vo_dlc33ep11_girl023_83	没错，无论多久，这份情感也永不褪色。	0
332		0			Play_Vo_dlc33ep11_girl023_84	它将永恒地闪耀着，如同亘古不变的星辰般。	0
333		0			Play_Vo_dlc33ep11_girl023_85	在记忆的夜空中——	0
334		0			Play_Vo_dlc33ep11_girl023_86	温柔地……	0
335		0			Play_Vo_dlc33ep11_girl023_87	温柔地……	0
336		0			Play_Vo_dlc33ep11_girl023_88	绽放光芒。	0
b-8	b-8	0					0
339	b-8-1	0				轻轻抱起熟睡的米娅	0
340		0			Play_Vo_dlc33ep11_girl023_89	经过漫长，漫长的跋涉后，在旅途的第五年，我的内心终于归于宁静。	0
341		0			Play_Vo_dlc33ep11_girl023_90	喧嚣止息，躁动平息，不再为那些无解的抉择而辗转难眠。	0
342		0			Play_Vo_dlc33ep11_girl023_91	然而，唯有一个立于光芒中的人影，始终轻轻拨动着我的心弦……	0
343		0			Play_Vo_dlc33ep11_girl023_92	某一夜的梦境里。	0
344		0			Play_Vo_dlc33ep11_girl023_93	我终于再度看清了他的轮廓。	0
345		0			Play_Vo_dlc33ep11_girl023_94	可画面依旧蒙着薄纱。	0
346		0			Play_Vo_dlc33ep11_girl023_95	“啊，再靠近一些吧。”	0
347		0			Play_Vo_dlc33ep11_girl023_96	“让我……让我再看看你的脸。”	0
348		0			Play_Vo_dlc33ep11_girl023_97	我不自觉地抬起手臂。	0
349		0			Play_Vo_dlc33ep11_girl023_98	呼吸渐渐变得急促。	0
350		0			Play_Vo_dlc33ep11_girl023_99	意识也顺着伸出的指尖，像振翅欲飞的蝴蝶。	0
351		0			Play_Vo_dlc33ep11_girl023_100	又好似海面上即将羽化的朝阳般，即将脱离这片空间。	0
352		0			Play_Vo_dlc33ep11_girl023_101	某种久违的悸动在胸腔蔓延。	0
353		0			Play_Vo_dlc33ep11_girl023_102	于是，带着这份悸动，我挣扎着……	0
354		0			Play_Vo_dlc33ep11_girl023_103	睁开了双眼。	0
b-9	b-9	0					0
355	b-9-1	0				早上好啊，米娅。	0
356		0	米娅星彩		Play_Vo_dlc33ep11_girl023_104	唔……早上好啊，playername……	0
357		0	米娅星彩		Play_Vo_dlc33ep11_girl023_105	我这是……提前醒来了吗？	0
358		0				女孩虚弱地从被窝中伸出手，揉了揉自己的眼睛。	0
359		0	分析员战斗			还没有呢，不过，接下来的五年，我将陪在你身边。	0
360		0	分析员战斗			米娅，久等了。	0
361		0	米娅星彩		Play_Vo_dlc33ep11_girl023_106	啊……	0
362		0				笑容再次绽放。	0
363		0	米娅星彩		Play_Vo_dlc33ep11_girl023_107	我追上你了吗……不，应该是分析员找到我了吗？	0
364		0				女孩笨拙地擦着眼泪，但是却好像无论如何都擦不完。	0
365		0	分析员战斗			是双向奔赴哦。	0
366		0	分析员战斗			这个世界再大，但只要我们的指尖还朝着彼此的方向——	0
367		0	分析员战斗			再微小的概率，也会变成命中注定。	0
368		0				我握住了她伸出的手。	0
369		0	分析员战斗			总之……	0
370		0	分析员战斗			接下来的五年，我会继续当你的分析员，陪着你一同度过。	0
371		0	米娅星彩		Play_Vo_dlc33ep11_girl023_108	嘿嘿嘿，不只是以“分析员”的身份哦，playername还是米娅的英雄，是米娅的初恋。	0
372		0	米娅星彩		Play_Vo_dlc33ep11_girl023_109	所以，接下来的五年，不，应该是“接下来的未来”……	0
373		0	米娅星彩		Play_Vo_dlc33ep11_girl023_110	请和我一起，创造更多更多，更多美好而又甜蜜的回忆吧~	0
374		0				至此，少女孤独旅途终于抵达了终点。	0
375		0				而属于两人的旅程，也在新生的光芒中，徐徐展开……	0
376		0				而在那之后……	0
377		0				阳光透过玻璃，洒落在床前少女的脸庞上。	0
378		0				她的睫毛轻轻颤动，却难以睁开双眼，或许是经历了连番苦战，又彻夜未眠地守候，此刻的她早已耗尽力气。	0
379		0				但她的手，却始终没有松开。	0
380		0				那只手紧紧地，固执地攥着我的手指，仿佛那是她与那个世界唯一的联结。	0
381		0				然后……	0
auto_b-10	b-10	0					0
b-10	b-7	0					0
382	b-10-1	0				缓缓睁开双眼	0
383		6	晴霆光		Play_Vo_dlc33ep11_girl006b_54	啊……	0
384		0				仅仅是睁眼这样一个微小的动作，却瞬间牵动了她的全部感知。	0
385		0				她脸上的疲惫顷刻消散，转而化作深情的凝视。	0
386		6	晴霆光		Play_Vo_dlc33ep11_girl006b_55	欢迎回家……playername	0
387		0				泪珠无声地滑过她的脸颊，滴落在我的枕边。	0
388		0				她在哭泣，可在晨光中的面容却明亮得动人，令人恍若看见雨后天晴的天空。	0
389		0	分析员无帽			果然，你说得没错。	0
390		6	晴霆光		Play_Vo_dlc33ep11_girl006b_56	什么……	0
391		0	分析员无帽			今天，果然是个大晴天。	0
392		6	晴霆光			……	0
393		6	晴霆光		Play_Vo_dlc33ep11_girl006b_57	真是的！	0
394		0				少女不再矜持，一下子扑进我的怀里。	0
395		0				那份沉甸甸的重量压在胸前，却不令人窒息，反而带来前所未有的安心。	0
396		0	分析员无帽			嗯，我回来了，晴……	0
397		0				我紧紧回抱住她，任这份温暖在阳光中静静融化。	0
398		0				仿佛被我们的动静轻轻唤醒，身旁，米娅也缓缓睁开了双眼。	0
399		0	米娅		Play_Vo_dlc33ep11_girl023_111	唔……	0
400		0				新的故事，正从这个喧闹而温柔的清晨正式开始。	0
