xxx_173311655	A	A	A	A	A	A	A
319		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_21	大概在米娅念小学的时候，他却为了救一个从城市边缘不慎跌落的孩子……永远离开了我们。	0
320		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_22	那段时间我完全沉浸在悲痛中，整个人都垮了。虽然我已经尽力，避免在米娅面前表现出来，但大概还是被敏锐的她察觉到了吧。	0
321		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_23	自那天起，她就从来没有在我面前提起过想当什么英雄了。	0
322		0	分析员战斗			但是，即便如此，她还是选择强忍着悲伤，在您面前表现得还是那么开朗……	0
323		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_24	呵呵呵，虽然你们认识时间不长，却这么了解她呢。	0
324		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_25	是啊，多亏了她的坚强，我才慢慢走出阴霾，但我总觉得，这样对米娅是不公平的。	0
325		0				的确，能为父母着想的孩子固然显得成熟懂事，但这份早熟的体贴里，或许也带着些许令人心疼的遗憾。	0
326		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_26	身为母亲，我想要为了那孩子做些什么，但是却又不知道该从何开口。	0
327		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_27	直到那天，你带着天启者们击退罗赞，保卫了新恒提罗。	0
328		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_28	当时我们在不同地方避难，虽然不知道她究竟看到了什么，但从那天起，我熟悉的米娅回来了，她的眼里重新有了色彩与憧憬。	0
329		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_29	当然，似乎也多了些心事……	0
330		0	分析员战斗			她应该还是在顾虑您的感受吧。	0
331		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_30	嗯，米娅那孩子啊，从小就比同龄人更聪慧，更懂得体察别人的心情。	0
332		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_31	还记得大概还是小学生的她，就曾问过我这样的问题。	0
333		0	米娅		Play_Vo_dlc33ep7_girl023_73	妈妈，妈妈，我们为什么不能去地上的世界看看呀？	0
334		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_32	因为那里很危险呢，不仅仅有成年病，还有各种各样的可能威胁到我们生命的东西哦。	0
335		0	米娅		Play_Vo_dlc33ep7_girl023_74	那……为什么恒沙不去救那些人呢？	0
336		0	米娅		Play_Vo_dlc33ep7_girl023_75	老师说过，恒沙被创造出来，就是为了让所有人都能平等幸福地生活在一起呀！	0
337		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_33	啊……那可能是现在的恒沙还不够强大吧。等到将来，将来一定会的。	0
338		0	米娅		Play_Vo_dlc33ep7_girl023_76	将来吗……是要等我长大以后吗？	0
339		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_34	呵呵呵……也许吧。	0
340		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_35	那时我不知道该如何回答她，但就在那一刻，我突然明白了。	0
341		0				她的目光越过我的肩膀，仿佛穿透时光看见了某个重要的瞬间。	0
342		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_36	和只能用色彩描绘这座城市的我不同。	0
343		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_37	米娅她，一定拥有为这座城市，为整个世界涂抹上色彩的天赋。	0
344		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_38	而如今，她总算是等到了，那个能够教她挥笔的人。	0
345		0				说完最后一句，她突然右手抚胸，向我深深地行了一礼。	0
346		0				我连忙扶住她的肩膀。	0
347		0	分析员战斗			谢谢您愿意告诉我这些。	0
348		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_39	呵呵呵，小哥你太客气了，跟你说这些呀，无非是想让你多了解那孩子一些。	0
349		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_40	你也知道，别看那孩子整天嘻嘻哈哈的，心里头啊，可藏着不少心事。	0
350		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_41	我这个当妈妈的，能做的大概也就只有这些了。	0
351		0				就在夜风开始变得轻柔之际，此刻，一阵终端的提示音突然闯入，是宇迦发来的通讯。	0
352		6	宇迦		Play_Vo_dlc33ep7_npc100_08	分析员，打扰了，你现在还在休息吗？	0
353		0	分析员战斗			我已经起来了，怎么了宇迦。	0
354		6	宇迦		Play_Vo_dlc33ep7_npc100_09	前往天界乐土的登入装置，已经升级完毕了。	0
355		0	分析员战斗			我明白了，我马上来汉诺塔找你。	0
356		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_42	去吧，小哥。	0
357		0				我珍重地向面前的这位母亲，点了点头，随后便回身，向躲在石头后面的少女招呼道。	0
358		0	分析员战斗			米娅，我们走吧。	0
359		6	米娅星彩		Play_Vo_dlc33ep7_girl023_77	哎……哎？！！分析员怎么知道我躲在这里的？	0
360		0	分析员战斗			早就发现了啊，你的“耳朵”，露在外面了。	0
361		6	米娅星彩		Play_Vo_dlc33ep7_girl023_78	哎嘿嘿，果然什么都瞒不过你呢。	0
362		0				她笑着小跑着从岩石后钻出，粉发间还沾着几片草叶。随即便自然而然地握住我伸出的手。	0
363		0				却在转身准备离去时突然停下了脚步。	0
364		0				而后，回头，看向了自己的母亲。那双与母亲如出一辙的眼眸里，此刻盛满了无需言说的感激与坚定的决意。	0
365		6	米娅星彩		Play_Vo_dlc33ep7_girl023_79	那么，妈妈我先走一步了。	0
366		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_43	嗯，如果晚上不回家睡觉的话，记得要提前打个电话~	0
367		6	米娅妈妈		Play_Vo_dlc33ep7_npc099_44	还有，要记得做好安全——	0
368		6	米娅星彩		Play_Vo_dlc33ep7_girl023_80	呜哇哇哇哇，好啦好啦，知道啦妈妈！	0
369		0				少女又羞红了脸，随即便慌乱地拉起我的手“落荒而逃”。	0
370		0				晚风从身后送来母亲最后的叮嘱。	0
371		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_45	小哥——	0
372		0	米娅妈妈		Play_Vo_dlc33ep7_npc099_46	新恒提罗和米娅，就都拜托你啦！	0
373		0				我忽然反应过来，那些让米娅害羞的玩笑话里藏着的究竟是什么。	0
374		0				想必她也希望，米娅能尽快下定决心，不再停留吧。	0
375		0				掌心里，米娅的手指悄悄收紧，温度透过战术手套传来——她一定也读懂了这份心意。	0
376		0				十分钟后，汉诺塔顶层。	0
377		0	分析员战斗			大家都到齐了。	0
378		0	分析员战斗			那么，作战会议正式开始。宇迦，麻烦你先向刚到的各位复述一下现在的情况了。	0
379		6	宇迦		Play_Vo_dlc33ep7_npc100_10	收到。	0
380		6	宇迦		Play_Vo_dlc33ep7_npc100_11	诸位，登入歧路宇宙的登入装置已经升级加固完毕。而我们也已经找到了最速前往敌人核心据点“虚拟天体t-999号”的潜在路径。	0
381		6	宇迦		Play_Vo_dlc33ep7_npc100_12	我们需要通过“格式化通道”，这是恒沙系统用于传输冗余数据的特殊通道。	0
382		6	宇迦		Play_Vo_dlc33ep7_npc100_13	其内部存在着非常危险的信息态洪流。	0
383		6	宇迦		Play_Vo_dlc33ep7_npc100_14	目前确认可进入的只有持有Master Key的分析员，以及与信息态物质相性极佳的队员。	0
384		9	宇迦		Play_Vo_dlc33ep7_npc100_15	在座各位中，符合条件的是晴和……米娅阁下。	0
387		6	里芙无限之视		Play_Vo_dlc33ep7_girl002b_08	那……我的任务是什么？	0
388		0	分析员战斗			里芙的任务，是协助我们安全抵达格式化通道入口。	0
389		0	分析员战斗			天界乐土现在正处于不稳定的状态，只有利用无限之视的观测能力，才能找到一条前往入口的正确通路。	0
390		6	宇迦		Play_Vo_dlc33ep7_npc100_17	嗯，通道的最近接入点位于天界乐土的工厂区。其表面功能是情绪数据中转站，但实际底层架构则与作为数据库的歧路宇宙相连。	0
391		0	分析员战斗			想必敌人正是意识到了这一点，所以才将兵力全部集结在天界乐土吧。	0
392		6	里芙无限之视		Play_Vo_dlc33ep7_girl002b_09	我明白了……还请放心，纵使前方是千军万马，我也定会为亲爱的劈开一条通往胜利的道路。	0
393		0	分析员战斗			嗯，有里芙在身边，我从未担心过前路。	0
394		9	宇迦		Play_Vo_dlc33ep7_npc100_18	抵达工厂区后，开启通道入口大门的任务，就交给米娅阁下完成。	0
395		9	宇迦		Play_Vo_dlc33ep7_npc100_19	正如之前所说，您的战术套装与工厂区具有相同特性，都能与歧路宇宙产生共鸣。只要成功连接控制终端，就能重启因恒沙停运而瘫痪的工厂系统了。	0
396		9	宇迦		Play_Vo_dlc33ep7_npc100_20	当然，因无法调用恒沙算力，所以能源将由新恒提罗市民精神网络提供。	0
397		6	望		Play_Vo_dlc33ep7_npc062_04	哦，我们已经摩拳擦掌跃跃欲试了，这次，就让升格体也出一份力吧！	0
398		9	宇迦		Play_Vo_dlc33ep7_npc100_21	期间将由芙提雅和猫汐尔提供技术支持。	0
399		4	芙提雅驰掣		Play_Vo_dlc33ep7_girl004b_08	哼哼，技术上的问题，就安心交给我们吧。	0
400		5	猫汐尔溯影		Play_Vo_dlc33ep7_girl012a_07	绝对保证后勤资源充足喵~	0
401		0	分析员战斗			这样就好……有大家的全力支持，这次作战一定能成功，新恒提罗也一定能迎来第二次胜利。	0
402		0	分析员战斗			大家，准备行动吧！	0
403		0	众人		Play_Vo_dlc33ep7_all_01	是！	0
