xxx_1442391341	A	A	A	A	A	A	A
301		0	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_43	分，分析员！！？	0
302		0	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_44	我这是摔出幻觉了吗？	0
303		0				四脚朝天一般，将所有美好绝景向我展示得清清楚楚的薇蒂雅，眼眸充盈水汽，脸颊涨红，很是震惊地看着我。	0
304		0	分析员无帽			这，这就是薇蒂雅之前想要向我展示的……	0
305		0	分析员无帽			不可思议的摔倒方式？	0
306		0	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_45	咦咦咦，原原，来，不，不是妄想，真的被看到了啊！！！？	0
307		0				结结巴巴说着，薇蒂雅慌慌张张爬了起来，捧着发烫的脸颊不知所措。	0
308		0				看着慌张的少女，我心里对她的行为已经有了猜测。	0
309		0	分析员无帽			薇蒂雅，你刚才的摔倒，难道……	0
310		0				薇蒂雅满脸通红地低下头，手指在胸口戳啊戳。	0
311		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_46	是的，我在偷偷练习。	0
312		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_47	因为……想要抓紧时间，给分析员表演……	0
313		0				小声说着，她的眼神又不住地往我身上黏过来。	0
314		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_48	分析员，觉得怎么样？	0
315		0	分析员无帽			……很精彩的表演？	0
316		0				我也不知道这算不算正确的回答。	0
317		0				不过薇蒂雅倒是挺开心的，捧着脸颊又笑了起来。	0
318		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_49	嘿嘿嘿。	0
319		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_50	分析员喜欢就好……不枉我努力摔了那么多次！	0
320		0	分析员无帽			下次可别这么折腾自己了。	0
321		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_51	我，我知道了……咳……咳……	0
322		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_52	别看我刚才这样那样，分析员，其实我一直都挺正经的。	0
323		0				薇蒂雅说着轻咳一声，一下子就换成了一副正气凌然的模样。	0
324		0				而看到她还有心情接我话和我打趣，我心里也稍微松了口气。	0
325		0	分析员无帽			不过，你没什么事就好。	0
326		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_53	没什么事就好……咦，分析员难道是担心我……	0
327		0	分析员无帽			你说呢？	0
328		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_54	原来如此……刚才的我，居然让分析员担心了吗……	0
329		0				薇蒂雅蹙起眉头。	0
330		0				重点不是这个吧！	0
331		0				我哭笑不得，我可没让你指责自己。	0
332		0	分析员无帽			好了，别瞎想了。我是担心刚才的调查让你有什么困扰。	0
333		0	分析员无帽			比起一个人默默承担的薇蒂雅，我更喜欢碰上难题会和我一起分享，和我一起解决的薇蒂雅。	0
334		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_55	……	0
335		0				不知道为何，薇蒂雅忽然定在原地没有了动作。	0
336		0	分析员无帽			怎么了吗？	0
337		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_56	我，我好像有些不行了。	0
338		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_57	分析员突然说出这样帅气的台词，会让我冒出很多奇怪的灵感的……	0
339		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_58	不过……分析员不用担心！	0
340		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_59	虽然案子确实让我有些困扰，但不是那种让人感到折磨的困扰。	0
341		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_60	只要一个晚上不睡觉，我应该就能轻松想明白的。	0
342		0	分析员无帽			……你的困扰是什么，给我现在就说出来。	0
343		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_61	……是。	0
344		0				很快，薇蒂雅老老实实和我说了她现在调查的进展。	0
345		0				关于凶手是谁，是怎么犯案，她都大体有了思路，现在欠缺的只是最后关键的证据。	0
346		0				不久前学院那边也回复了死因调查的结果，再次确认被害人是死于内脏破裂的大出血。	0
347		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_62	现在基本可以确认，真正的凶器是观测之刃。	0
348		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_63	可为什么凶手能拿到观测之刃，还有……	0
349		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_64	她到底是用了什么方法，可以在不留下痕迹的情况下，使用那件东西制造出密室，并且拿走解剖刀……	0
350		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_65	我试着用研究室的东西填充过拼图，但是一直没有找到破绽。	0
351		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_66	总觉得，我好像忽略了什么。	0
352		0	分析员无帽			其实，你已经很接近真相了，薇蒂雅。	0
353		0	分析员无帽			只要找到她留下的一个破绽，就能顺藤摸瓜，发现更多的破绽。	0
354		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_67	破绽……？	0
355		0	分析员无帽			只要再看看这个，回想一下……在泰坦科技研究室调查的那些，你肯定能明白的。	0
356		0	分析员无帽			然后……你会发现，她留下的破绽，还不只是一处。	0
357		0	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_68	……	0
358		0	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_69	分析员，我明白了！！！	0
359		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_70	她那么不想让我们接触到观测之刃，除了不想让我们了解这把刀的特性，还是因为……	0
360		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_71	这把刀就是可以确定她是凶手的证据……！	0
361		0	分析员无帽			既然你想明白了，那么明天的庭审……	0
362		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_72	我绝对会让她哑口无言。	0
363		0				看着昂首挺胸的少女，我真正放下心来。	0
364		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_73	不过……好像还有个问题。	0
365		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_74	凶手是怎么拿到的观测之刃……	0
366		0	分析员无帽			…凶手是怎么拿到的观测之刃，这就是另外一个真相了。	0
367		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_75	另一个真相？	0
368		0	分析员无帽			是啊，另一个更加危险的真相。	0
369		0				我说到这里，看向好似若有所思的薇蒂雅。因为缺少与“埃达”相关的关键信息，她大概率是没法推断出在这后面还隐藏着什么。	0
370		0	分析员无帽			薇蒂雅，有些事情我暂时不会告诉你，没关系吧？	0
371		0				虽然我很想把所有事情告诉薇蒂雅，但是……	0
372		0				为了隐藏我的那个想法，为了让我准备的计划成功，我需要“不知情”的薇蒂雅来配合我。	0
373		0				没有任何停顿——薇蒂雅给我的回应是笑容。	0
374		0				她的右手按在自己丰满的胸口，仿佛做出誓言一样。	0
375		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_76	我会无条件地信任分析员。	0
376		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_77	同样，不管什么时候，不管需要我去做什么……	0
377		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_78	分析员，你都可以相信我！	0
378		0				我直直望着少女紫罗兰般美丽的双眸。	0
379		0				一段时间的对视后，薇蒂雅瞳孔波动了一下，就像是忽然的破功，扭捏地捧着自己的脸颊。	0
380		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_79	这句台词我在心底酝酿了好久，终于有机会说出来了。	0
381		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_80	分析员听着……会不会很尴尬。	0
382		0	分析员无帽			比起说尴尬，不如说……让人心动，也令人安心。	0
383		0				我笑着伸手，贴在了她的脸颊。	0
384		0				在这一刻，我忽然感觉到，少女蠢蠢欲动的心绪，也感受到了自身一点点变得激烈的心跳。	0
385		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_81	分~析~员~，那个……	0
386		0				带着颤音，和绵软情意的声音，逐步刺激我的神经。	0
387		0				然后，我拿出了通讯终端。	0
388		6	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_82	分析员？	0
389		0				少女的声音一下子变得疑惑……并且带上些许失落。	0
390		0	分析员无帽			我先发个信息。	0
391		0				我迅速给芙提雅补了一条消息，随后便将终端放在了一旁。	0
392		9	薇蒂雅天鹅座		Play_Vo_dlc28ep5_girl018_83	咦咦，分析员~！……唔……	0
393		0				……	0
394		0				……	0
395		0				晚上十点，我在自己的房间等来了芙提雅。	0
396		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_39	盯……	0
397		0	分析员无帽			……	0
398		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_40	分析员，身上好像香香的。	0
399		0	分析员无帽			因为刚洗过澡的缘故吧。	0
400		0				和薇蒂雅一起洗澡，花了不少时间。	0
401		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_41	原来如此！	0
402		0				芙提雅说着，顿了顿，娇俏小脸上冒出些许红晕，然后勇敢仰起小下巴。	0
403		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_42	分析员偷偷让芙提雅老师晚上来房间的想法，芙提雅老师很清楚的！	0
404		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_43	哼哼，芙提雅老师很开心哦。	0
405		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_44	分析员终于知道芙提雅老师的好了。	0
406		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_45	忍不住想试试了吧，香香软软的芙提雅老师抱着睡觉，到底有多舒服！	0
407		0	分析员无帽			……	0
408		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_46	呜，芙提雅老师猜错了吗？	0
409		0				我果断一把将芙提雅抱进了怀里。	0
410		0	分析员无帽			当然没猜错。	0
411		9	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_47	哼……真是的，下次要诚实一点，想抱芙提雅老师睡觉又不是什么丢脸的事情，嘿嘿~	0
412		0	分析员无帽			没错。	0
413		0				我赞同地点头。	0
414		0				光是看到芙提雅老师那张笑脸，因为某种不舒服预感压在我心中的阴霾就像是被驱散了不少。	0
415		0	分析员无帽			不过，在睡觉之前，还有一件重要的事情要拜托芙提雅老师。	0
416		0				我取出离开公司前，陶董让卡罗琳转交给我的小数据盘一样的东西。	0
417		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_48	咦……这个是……	0
418		6	芙提雅驰掣		Play_Vo_dlc28ep5_girl004_49	小型纺锤系统驱动器？	0
419		0	分析员无帽			芙提雅老师一眼就认出来了啊。	0
420		0				我郑重看着芙提雅老师。	0
421		0				这就是我为了后续计划准备的胜负手。	0
422		0				在海上平台事件中，其实我还获得了一管封闭血清。那是可以用来对付程序的特殊病毒，但是这东西未必还能对之后的它发挥作用。	0
423		0				而且它早就拥有封闭血清的情报，可能提前做好了应对的准备，所以我需要更强力的“武器”。	0
424		0				这也是必须芙提雅老师帮忙，才能完成准备的“武器”。	0
